id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
11748,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11749,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11750,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11751,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11752,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11753,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11754,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11755,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11756,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11757,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11758,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11759,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11760,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11761,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11762,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11763,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11764,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
11765,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11766,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11767,Kurtis,9,purple,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11768,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11769,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11770,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11771,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11772,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11773,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11774,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11775,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11776,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11777,Kurtis,9,blue,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11778,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11779,Kurtis,9,maroon,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,
11780,Kurtis,9,maroon,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11781,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11782,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11783,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11784,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11785,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11786,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11787,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11788,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11789,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,short sleeves,regular,
11790,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11791,Kurtis,9,blue,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11792,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11793,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11794,Kurtis,9,black,straight,knee length,daily,default,default,default,three-quarter sleeves,regular,
11795,Kurtis,9,navy blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11796,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11797,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11798,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11799,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11800,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11801,Kurtis,9,multicolor,straight,knee length,daily,net,default,default,short sleeves,regular,
11802,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11803,Kurtis,9,navy blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11804,Kurtis,9,maroon,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,
11805,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11806,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11807,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11808,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11809,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11810,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11811,Kurtis,9,maroon,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11812,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11813,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11814,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11815,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11816,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11817,Kurtis,9,grey,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,
11818,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11819,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
11820,Kurtis,9,white,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11821,Kurtis,9,black,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11822,Kurtis,9,grey,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11823,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11824,Kurtis,9,green,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11825,Kurtis,9,green,a-line,knee length,party,net,solid,solid,three-quarter sleeves,regular,
11826,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11827,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11828,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11829,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11830,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11831,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11832,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11833,Kurtis,9,white,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11834,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11835,Kurtis,9,multicolor,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11836,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11837,Kurtis,9,blue,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11838,Kurtis,9,grey,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,
11839,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11840,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11841,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11842,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11843,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11844,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11845,Kurtis,9,black,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11846,Kurtis,9,pink,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11847,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11848,Kurtis,9,red,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11849,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11850,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11851,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11852,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11853,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11854,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11855,Kurtis,9,maroon,straight,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
11856,Kurtis,9,grey,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11857,Kurtis,9,maroon,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,
11858,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11859,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11860,Kurtis,9,navy blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11861,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11862,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11863,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11864,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11865,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11866,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11867,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11868,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11869,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11870,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11871,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11872,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11873,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11874,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11875,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11876,Kurtis,9,grey,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11877,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11878,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11879,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11880,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11881,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11882,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11883,Kurtis,9,maroon,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,
11884,Kurtis,9,maroon,straight,knee length,daily,net,solid,default,three-quarter sleeves,regular,
11885,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11886,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11887,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11888,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11889,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,
11890,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11891,Kurtis,9,grey,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11892,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11893,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11894,Kurtis,9,green,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11895,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,sleeveless,
11896,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11897,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11898,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11899,Kurtis,9,navy blue,straight,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
11900,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11901,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11902,Kurtis,9,black,straight,calf length,daily,net,default,default,short sleeves,regular,
11903,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
11904,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11905,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11906,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11907,Kurtis,9,black,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11908,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11909,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11910,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11911,Kurtis,9,pink,a-line,calf length,daily,default,default,default,short sleeves,regular,
11912,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11913,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11914,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11915,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11916,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11917,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11918,Kurtis,9,black,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11919,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11920,Kurtis,9,white,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11921,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11922,Kurtis,9,white,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11923,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11924,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11925,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11926,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11927,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11928,Kurtis,9,red,straight,knee length,daily,net,default,default,short sleeves,regular,
11929,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11930,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11931,Kurtis,9,multicolor,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11932,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11933,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11934,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11935,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11936,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11937,Kurtis,9,blue,a-line,knee length,party,net,solid,solid,three-quarter sleeves,regular,
11938,Kurtis,9,green,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11939,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11940,Kurtis,9,navy blue,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11941,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11942,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11943,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11944,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11945,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11946,Kurtis,9,purple,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11947,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11948,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11949,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11950,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11951,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11952,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11953,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11954,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11955,Kurtis,9,purple,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11956,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11957,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11958,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11959,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
11960,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11961,Kurtis,9,navy blue,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11962,Kurtis,9,black,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11963,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11964,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,short sleeves,regular,
11965,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11966,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11967,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
11968,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11969,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11970,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,sleeveless,
11971,Kurtis,9,red,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11972,Kurtis,9,purple,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11973,Kurtis,9,black,straight,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11974,Kurtis,9,grey,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,
11975,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11976,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
11977,Kurtis,9,purple,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11978,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11979,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11980,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11981,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11982,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11983,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11984,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11985,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11986,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11987,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11988,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11989,Kurtis,9,green,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
11990,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11991,Kurtis,9,maroon,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,
11992,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
11993,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11994,Kurtis,9,blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11995,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11996,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11997,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11998,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
11999,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12000,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12001,Kurtis,9,purple,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
12002,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12003,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12004,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12005,Kurtis,9,multicolor,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
12006,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12007,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12008,Kurtis,9,yellow,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12009,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12010,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12011,Kurtis,9,red,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12012,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12013,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,sleeveless,sleeveless,
12014,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12015,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12016,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
12017,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12018,Kurtis,9,blue,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
12019,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
12020,Kurtis,9,green,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12021,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,
12022,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12023,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12024,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12025,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12026,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12027,Kurtis,9,pink,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
12028,Kurtis,9,navy blue,a-line,calf length,daily,default,default,default,short sleeves,regular,
12029,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,short sleeves,regular,
12030,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12031,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12032,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,short sleeves,regular,
12033,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12034,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12035,Kurtis,9,multicolor,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12036,Kurtis,9,maroon,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12037,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12038,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12039,Kurtis,9,maroon,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12040,Kurtis,9,multicolor,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12041,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12042,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12043,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12044,Kurtis,9,grey,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
12045,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
12046,Kurtis,9,blue,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,
12047,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12048,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12049,Kurtis,9,maroon,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
12050,Kurtis,9,purple,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
