id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
24551,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles
24552,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24553,Women Tops & Tunics,10,maroon,default,regular,default,party,solid,solid,sleeveless,default,default
24554,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24555,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
24556,Women Tops & Tunics,10,black,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24557,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,default
24558,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24559,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,puff sleeves,knitted
24560,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
24561,Women Tops & Tunics,10,multicolor,default,crop,default,casual,printed,default,sleeveless,default,default
24562,Women Tops & Tunics,10,green,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
24563,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
24564,Women Tops & Tunics,10,peach,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24565,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24566,Women Tops & Tunics,10,peach,regular,regular,default,casual,solid,solid,short sleeves,puff sleeves,knitted
24567,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24568,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
24569,Women Tops & Tunics,10,black,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
24570,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,long sleeves,regular sleeves,knitted
24571,Women Tops & Tunics,10,green,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
24572,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,tie-ups
24573,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
24574,Women Tops & Tunics,10,black,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
24575,Women Tops & Tunics,10,peach,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24576,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
24577,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,solid,short sleeves,regular sleeves,tie-ups
24578,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,default,knitted
24579,Women Tops & Tunics,10,yellow,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
24580,Women Tops & Tunics,10,peach,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24581,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
24582,Women Tops & Tunics,10,white,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
24583,Women Tops & Tunics,10,blue,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24584,Women Tops & Tunics,10,red,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
24585,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
24586,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
24587,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
24588,Women Tops & Tunics,10,yellow,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
24589,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,applique
24590,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24591,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,sleeveless,sleeveless,default
24592,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,default
24593,Women Tops & Tunics,10,green,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
24594,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
24595,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
24596,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,short sleeves,default,default
24597,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,solid,short sleeves,regular sleeves,tie-ups
24598,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,solid,solid,short sleeves,sleeveless,knitted
24599,Women Tops & Tunics,10,default,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
24600,Women Tops & Tunics,10,yellow,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24601,Women Tops & Tunics,10,red,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
24602,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,tie-ups
24603,Women Tops & Tunics,10,maroon,fitted,crop,default,casual,solid,solid,sleeveless,sleeveless,knitted
24604,Women Tops & Tunics,10,white,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
24605,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,waist tie-ups
24606,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,default
24607,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,default
24608,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24609,Women Tops & Tunics,10,red,default,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
24610,Women Tops & Tunics,10,yellow,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24611,Women Tops & Tunics,10,maroon,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,waist tie-ups
24612,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
24613,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24614,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24615,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,applique
24616,Women Tops & Tunics,10,pink,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
24617,Women Tops & Tunics,10,pink,fitted,crop,sweetheart neck,party,printed,floral,long sleeves,puff sleeves,knitted
24618,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24619,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
24620,Women Tops & Tunics,10,navy blue,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24621,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,default,knitted
24622,Women Tops & Tunics,10,yellow,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
24623,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,default
24624,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24625,Women Tops & Tunics,10,black,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
24626,Women Tops & Tunics,10,blue,fitted,crop,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24627,Women Tops & Tunics,10,navy blue,regular,regular,default,casual,solid,solid,sleeveless,sleeveless,knitted
24628,Women Tops & Tunics,10,multicolor,fitted,crop,sweetheart neck,casual,printed,floral,long sleeves,puff sleeves,knitted
24629,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
24630,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
24631,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,puff sleeves,waist tie-ups
24632,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24633,Women Tops & Tunics,10,black,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24634,Women Tops & Tunics,10,maroon,default,regular,default,party,solid,solid,sleeveless,default,default
24635,Women Tops & Tunics,10,multicolor,fitted,regular,round neck,party,printed,default,short sleeves,regular sleeves,knitted
24636,Women Tops & Tunics,10,maroon,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24637,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
24638,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24639,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24640,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
24641,Women Tops & Tunics,10,blue,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
24642,Women Tops & Tunics,10,multicolor,default,regular,round neck,casual,default,default,sleeveless,sleeveless,applique
24643,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,sleeveless,sleeveless,default
24644,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24645,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24646,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,ruffles
24647,Women Tops & Tunics,10,blue,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
24648,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
24649,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
24650,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,default
24651,Women Tops & Tunics,10,blue,default,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,default
24652,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24653,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,floral,long sleeves,default,tie-ups
24654,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
24655,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24656,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
24657,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24658,Women Tops & Tunics,10,peach,fitted,regular,square neck,casual,solid,solid,short sleeves,sleeveless,knitted
24659,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24660,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,default,knitted
24661,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,typography,sleeveless,sleeveless,tie-ups
24662,Women Tops & Tunics,10,red,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
24663,Women Tops & Tunics,10,white,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
24664,Women Tops & Tunics,10,maroon,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,tie-ups
24665,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24666,Women Tops & Tunics,10,black,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24667,Women Tops & Tunics,10,peach,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24668,Women Tops & Tunics,10,yellow,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
24669,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24670,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,tie-ups
24671,Women Tops & Tunics,10,yellow,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24672,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24673,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24674,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24675,Women Tops & Tunics,10,peach,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24676,Women Tops & Tunics,10,green,regular,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24677,Women Tops & Tunics,10,green,fitted,regular,default,casual,solid,solid,short sleeves,default,knitted
24678,Women Tops & Tunics,10,navy blue,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24679,Women Tops & Tunics,10,maroon,fitted,regular,v-neck,casual,solid,solid,long sleeves,puff sleeves,knitted
24680,Women Tops & Tunics,10,black,regular,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,default
24681,Women Tops & Tunics,10,red,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24682,Women Tops & Tunics,10,navy blue,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
24683,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,default,long sleeves,puff sleeves,knitted
24684,Women Tops & Tunics,10,navy blue,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
24685,Women Tops & Tunics,10,yellow,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24686,Women Tops & Tunics,10,pink,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
24687,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles
24688,Women Tops & Tunics,10,peach,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24689,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24690,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,sleeveless,default,knitted
24691,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
24692,Women Tops & Tunics,10,red,fitted,regular,square neck,casual,solid,solid,short sleeves,sleeveless,knitted
24693,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,applique
24694,Women Tops & Tunics,10,multicolor,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,knitted
24695,Women Tops & Tunics,10,black,fitted,crop,default,casual,solid,solid,sleeveless,sleeveless,knitted
24696,Women Tops & Tunics,10,maroon,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
24697,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24698,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24699,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
24700,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24701,Women Tops & Tunics,10,blue,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24702,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24703,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
24704,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,ruffles
24705,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24706,Women Tops & Tunics,10,navy blue,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
24707,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24708,Women Tops & Tunics,10,red,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
24709,Women Tops & Tunics,10,yellow,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24710,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24711,Women Tops & Tunics,10,default,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24712,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,default,short sleeves,regular sleeves,default
24713,Women Tops & Tunics,10,pink,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24714,Women Tops & Tunics,10,yellow,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles
24715,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,short sleeves,default,tie-ups
24716,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,long sleeves,puff sleeves,knitted
24717,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24718,Women Tops & Tunics,10,red,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24719,Women Tops & Tunics,10,black,fitted,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24720,Women Tops & Tunics,10,pink,fitted,crop,sweetheart neck,party,printed,floral,long sleeves,puff sleeves,knitted
24721,Women Tops & Tunics,10,white,regular,crop,v-neck,casual,printed,typography,long sleeves,regular sleeves,default
24722,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24723,Women Tops & Tunics,10,green,default,regular,round neck,casual,default,default,sleeveless,sleeveless,knitted
24724,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,waist tie-ups
24725,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24726,Women Tops & Tunics,10,yellow,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
24727,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,solid,short sleeves,regular sleeves,default
24728,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,printed,quirky,short sleeves,regular sleeves,knitted
24729,Women Tops & Tunics,10,green,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
24730,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24731,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
24732,Women Tops & Tunics,10,navy blue,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
24733,Women Tops & Tunics,10,blue,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24734,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,typography,three-quarter sleeves,regular sleeves,waist tie-ups
24735,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24736,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
24737,Women Tops & Tunics,10,navy blue,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24738,Women Tops & Tunics,10,yellow,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles
24739,Women Tops & Tunics,10,green,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
24740,Women Tops & Tunics,10,red,regular,regular,round neck,casual,printed,typography,short sleeves,default,applique
24741,Women Tops & Tunics,10,black,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24742,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
24743,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,typography,sleeveless,sleeveless,default
24744,Women Tops & Tunics,10,blue,default,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24745,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
24746,Women Tops & Tunics,10,pink,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
24747,Women Tops & Tunics,10,blue,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
24748,Women Tops & Tunics,10,white,regular,regular,round neck,party,printed,quirky,short sleeves,regular sleeves,tie-ups
24749,Women Tops & Tunics,10,black,default,crop,default,casual,solid,solid,sleeveless,sleeveless,default
24750,Women Tops & Tunics,10,green,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24751,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,default,tie-ups
24752,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24753,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
24754,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,printed,typography,sleeveless,sleeveless,default
24755,Women Tops & Tunics,10,navy blue,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
24756,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24757,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
24758,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
24759,Women Tops & Tunics,10,red,regular,regular,default,casual,solid,solid,short sleeves,regular sleeves,ruffles
24760,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,knitted
24761,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,puff sleeves,waist tie-ups
24762,Women Tops & Tunics,10,peach,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
24763,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,applique
24764,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,ruffles
24765,Women Tops & Tunics,10,black,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
24766,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24767,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,applique
24768,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,default,long sleeves,regular sleeves,tie-ups
24769,Women Tops & Tunics,10,maroon,regular,crop,v-neck,casual,default,default,short sleeves,regular sleeves,waist tie-ups
24770,Women Tops & Tunics,10,pink,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
24771,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
24772,Women Tops & Tunics,10,black,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
24773,Women Tops & Tunics,10,blue,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
24774,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24775,Women Tops & Tunics,10,pink,regular,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
24776,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
24777,Women Tops & Tunics,10,green,default,regular,default,party,solid,solid,sleeveless,default,default
24778,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
24779,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24780,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,long sleeves,default,knitted
24781,Women Tops & Tunics,10,green,default,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
24782,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,typography,sleeveless,sleeveless,default
24783,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,default
24784,Women Tops & Tunics,10,navy blue,fitted,crop,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24785,Women Tops & Tunics,10,default,fitted,crop,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
24786,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24787,Women Tops & Tunics,10,red,regular,regular,round neck,party,printed,quirky,short sleeves,regular sleeves,applique
24788,Women Tops & Tunics,10,peach,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
24789,Women Tops & Tunics,10,green,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
24790,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
24791,Women Tops & Tunics,10,green,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24792,Women Tops & Tunics,10,red,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
24793,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
24794,Women Tops & Tunics,10,blue,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
24795,Women Tops & Tunics,10,green,fitted,regular,square neck,casual,solid,default,short sleeves,regular sleeves,knitted
24796,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24797,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
24798,Women Tops & Tunics,10,default,fitted,regular,high,party,solid,solid,long sleeves,default,ruffles
24799,Women Tops & Tunics,10,black,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
24800,Women Tops & Tunics,10,default,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
24801,Women Tops & Tunics,10,navy blue,default,crop,v-neck,casual,solid,solid,short sleeves,default,applique
