id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
856,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
857,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
858,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
859,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
860,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
861,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
862,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
863,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
864,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
865,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
866,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
867,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
868,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
869,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
870,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
871,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
872,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
873,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
874,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
875,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
876,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
877,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
878,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
879,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
880,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
881,Men Tshirts,5,default,polo,solid,solid,long sleeves,,,,,
882,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
883,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
884,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
885,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
886,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
887,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
888,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
889,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
890,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
891,Men Tshirts,5,multicolor,round,printed,solid,long sleeves,,,,,
892,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
893,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
894,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
895,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
896,Men Tshirts,5,white,polo,printed,default,short sleeves,,,,,
897,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
898,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
899,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
900,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
901,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
902,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
903,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
904,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
905,Men Tshirts,5,multicolor,round,printed,solid,long sleeves,,,,,
906,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
907,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
908,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
909,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
910,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
911,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
912,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
913,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
914,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
915,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
916,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
917,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
918,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
919,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
920,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
921,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
922,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
923,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
924,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
925,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
926,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
927,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
928,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
929,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
930,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
931,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
932,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
933,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
934,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
935,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
936,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
937,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
938,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
939,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
940,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
941,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
942,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
943,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
944,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
945,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
946,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
947,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
948,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
949,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
950,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
951,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
952,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
953,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
954,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
955,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
956,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
957,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
958,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
959,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
960,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
961,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
962,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
963,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
964,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
965,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
966,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
967,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
968,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
969,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
970,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
971,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
972,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
973,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
974,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
975,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
976,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
977,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
978,Men Tshirts,5,default,polo,solid,solid,long sleeves,,,,,
979,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
980,Men Tshirts,5,black,polo,printed,default,short sleeves,,,,,
981,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
982,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
983,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
984,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
985,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
986,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
987,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
988,Men Tshirts,5,multicolor,round,printed,typography,short sleeves,,,,,
989,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
990,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
991,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
992,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
993,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
994,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
995,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
996,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
997,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
998,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
999,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1000,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1001,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1002,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1003,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1004,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1005,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1006,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1007,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1008,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1009,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1010,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1011,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1012,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1013,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1014,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1015,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1016,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1017,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1018,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1019,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1020,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1021,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1022,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
1023,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
1024,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1025,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1026,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
1027,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1028,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1029,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
1030,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1031,Men Tshirts,5,white,round,printed,solid,long sleeves,,,,,
1032,Men Tshirts,5,black,polo,solid,solid,long sleeves,,,,,
1033,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1034,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1035,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1036,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1037,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1038,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1039,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1040,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1041,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1042,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1043,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1044,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
1045,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1046,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1047,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1048,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1049,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1050,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1051,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1052,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
1053,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1054,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1055,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1056,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1057,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1058,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1059,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1060,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1061,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1062,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1063,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
1064,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1065,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1066,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1067,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1068,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1069,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1070,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1071,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
1072,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1073,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1074,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1075,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1076,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1077,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1078,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1079,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1080,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1081,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1082,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1083,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1084,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1085,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1086,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1087,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1088,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1089,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1090,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1091,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1092,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1093,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1094,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1095,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1096,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1097,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1098,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1099,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1100,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1101,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1102,Men Tshirts,5,black,round,solid,default,long sleeves,,,,,
1103,Men Tshirts,5,multicolor,round,printed,solid,short sleeves,,,,,
1104,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1105,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1106,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1107,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1108,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1109,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1110,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1111,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1112,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1113,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1114,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1115,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1116,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1117,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1118,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1119,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1120,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
1121,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1122,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1123,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1124,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1125,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1126,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1127,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1128,Men Tshirts,5,default,polo,solid,default,short sleeves,,,,,
1129,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1130,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1131,Men Tshirts,5,white,polo,printed,default,short sleeves,,,,,
1132,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1133,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1134,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1135,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
1136,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1137,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1138,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1139,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1140,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1141,Men Tshirts,5,multicolor,round,printed,typography,short sleeves,,,,,
1142,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1143,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1144,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
1145,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1146,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1147,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1148,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1149,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1150,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1151,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1152,Men Tshirts,5,black,round,solid,default,long sleeves,,,,,
1153,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1154,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
1155,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1156,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1157,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1158,Men Tshirts,5,multicolor,round,printed,solid,long sleeves,,,,,
1159,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1160,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1161,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1162,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1163,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1164,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1165,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1166,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1167,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
1168,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1169,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1170,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1171,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
1172,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1173,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1174,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1175,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1176,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1177,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1178,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1179,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1180,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1181,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
1182,Men Tshirts,5,default,round,solid,default,long sleeves,,,,,
1183,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1184,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
1185,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
1186,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1187,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1188,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1189,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1190,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1191,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1192,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1193,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1194,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1195,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1196,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1197,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1198,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1199,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1200,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1201,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1202,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1203,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1204,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1205,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1206,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1207,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1208,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
1209,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
1210,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1211,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
1212,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1213,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1214,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
1215,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1216,Men Tshirts,5,multicolor,round,printed,solid,long sleeves,,,,,
1217,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1218,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1219,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1220,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1221,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1222,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1223,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1224,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1225,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1226,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1227,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1228,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1229,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
1230,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1231,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1232,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1233,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1234,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1235,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1236,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1237,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
1238,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
1239,Men Tshirts,5,default,round,printed,typography,long sleeves,,,,,
1240,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1241,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
1242,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1243,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1244,Men Tshirts,5,default,polo,printed,solid,short sleeves,,,,,
1245,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1246,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
1247,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1248,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1249,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1250,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
1251,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
1252,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1253,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
1254,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1255,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
1256,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1257,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1258,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1259,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1260,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
1261,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1262,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1263,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
